Annual Income,Company,Model,Price ($),Body Style,Cluster
3100000,19,134,16000,2,2
13500,7,116,31000,1,0
2410000,5,77,14000,1,2
650000,25,125,33000,3,3
13500,5,95,26000,1,0
13500,16,128,36000,2,0
1820000,0,113,31000,3,1
2275000,21,110,15500,1,2
2810000,7,116,60000,1,2
1385000,20,48,41500,4,1
4600000,28,81,69000,2,2
13500,1,9,14000,3,0
715000,14,114,18000,0,3
725000,5,91,57000,0,3
1235000,15,145,33500,1,1
1570000,3,105,29000,1,1
777000,21,150,22000,2,3
972000,8,61,41000,1,3
1225000,5,93,31500,2,1
1170000,17,74,19000,3,1
1292000,18,51,25200,1,1
912000,14,67,51000,2,3
1217500,2,3,19750,1,1
13500,14,68,25000,1,0
900000,9,27,39000,3,3
885500,15,42,20500,2,3
1680000,9,12,43001,4,1
13500,21,110,27001,1,0
730000,27,112,28000,1,3
825000,5,95,44000,1,3
533000,9,27,31000,3,3
13500,15,101,19000,4,0
1430000,19,66,26000,1,1
13500,28,81,69000,2,0
680000,17,148,16000,2,3
350000,18,1,24000,4,0
1010000,5,109,21000,0,3
740000,16,53,31000,4,3
700000,28,28,16000,4,3
1090000,8,43,62000,4,3
481000,25,130,36000,2,3
480000,2,4,16000,4,3
1200000,29,123,22000,0,1
810000,0,141,14000,1,3
405000,7,79,31000,4,3
3050000,25,83,45000,4,2
13500,21,102,27000,3,0
690000,0,113,17000,3,3
1557000,27,136,16700,2,1
1420000,27,44,41000,2,1
2444000,27,30,31400,1,2
1485000,7,149,25500,3,1
2050000,16,129,33000,1,1
1926000,13,73,36600,3,1
2300000,18,55,25000,0,2
430000,10,56,26000,4,3
13500,20,48,46000,4,0
13500,18,1,19000,4,0
2000000,19,14,20000,1,1
1900000,2,7,29001,3,1
13500,9,12,43001,4,0
13500,29,147,39001,2,0
3401000,8,143,69101,3,2
13500,12,121,16001,2,0
1750000,15,145,17001,1,1
13500,25,125,12001,3,0
4000000,1,9,27001,3,2
13500,8,60,10001,3,0
2250000,27,36,45001,3,2
13500,16,127,38001,3,0
13500,0,141,21000,1,0
577000,8,64,49000,0,3
1565000,1,9,15500,3,1
640000,6,144,17000,4,3
13500,7,115,16001,0,0
1270000,20,137,26000,4,1
900000,19,108,69001,0,3
1137500,8,151,31750,4,1
1625000,17,131,39500,4,1
1415000,27,87,21500,3,1
1560000,3,105,62000,1,1
700000,7,115,57001,0,3
530000,16,120,18000,3,3
2210000,23,33,16001,0,2
1506000,8,99,22600,1,1
1150000,29,124,21000,4,1
13500,6,133,21000,4,0
363000,8,118,18000,3,0
1360000,16,23,17000,1,1
841000,20,137,60001,4,3
897500,21,102,27501,3,3
810000,9,12,21000,4,3
13500,4,57,29000,2,0
1270000,28,81,22000,2,1
640000,7,139,37000,1,3
13500,10,138,13000,3,0
13500,7,52,24000,3,0
850000,28,106,9000,1,3
13500,8,64,24000,0,0
1600000,28,28,16000,4,1
1230000,15,145,18000,1,1
1055000,8,61,22500,1,3
850000,9,12,21000,4,3
511500,8,143,22500,3,3
13500,5,93,19000,2,0
13500,27,30,31000,1,0
13500,17,131,61000,4,0
13500,15,145,26000,1,0
942000,5,45,26000,3,3
945000,6,82,21000,1,3
510000,16,120,39000,3,3
1231000,18,97,39100,0,1
520000,8,151,31000,4,3
600000,5,109,21000,0,3
775000,5,109,15000,0,3
13500,17,100,9000,2,0
2800000,8,61,41000,1,2
1140000,27,142,24000,0,1
13500,27,142,24000,0,0
2700000,14,84,69000,4,2
1116000,29,24,82600,1,1
1573000,25,85,49300,1,1
453000,9,107,27000,0,3
1316000,4,34,75600,1,1
1617000,18,1,19700,4,1
950000,7,116,31000,1,3
1810000,21,22,22000,3,1
1100000,20,21,17000,1,1
3020000,28,18,45000,3,2
13500,15,145,26000,1,0
2950000,2,3,21000,1,2
876000,20,137,26000,4,3
802000,16,120,10000,3,3
2100000,16,90,18001,0,1
736000,23,32,20000,2,3
755000,20,15,24000,2,3
13500,5,109,22000,3,0
13500,5,93,19000,2,0
784000,16,23,12000,1,3
13500,27,142,24000,3,0
655000,7,116,60000,1,3
1609000,6,2,16900,3,1
805000,16,129,71000,1,3
1755000,14,86,54500,3,1
600000,8,47,29000,2,3
688500,20,15,24500,2,3
1525000,17,74,49500,3,1
1330000,29,24,18000,1,1
999000,1,9,85000,3,3
850000,7,49,12000,4,3
1228000,14,86,15800,3,1
2450000,25,85,18000,1,2
1912000,22,75,19200,2,1
13500,16,23,14000,1,0
730000,8,43,19000,4,3
1530000,24,0,69000,4,1
13500,14,84,54000,4,0
1345000,29,123,20501,0,1
650000,23,20,14000,3,3
686000,0,113,24000,3,3
1335000,10,56,22500,4,1
680000,16,127,17000,3,3
1221000,22,75,69100,2,1
807000,8,151,17000,4,3
790000,6,2,26000,3,3
955000,7,31,23000,3,3
500000,21,150,22000,2,3
1500000,16,90,25000,0,1
13500,19,108,46000,0,0
2000000,9,103,54000,2,1
570000,6,82,26000,1,3
608500,16,120,39500,3,3
879000,14,84,39000,4,3
3275000,16,127,38500,0,2
1425000,7,149,41500,3,1
13500,28,81,22000,2,0
13500,8,60,26000,3,0
3900000,13,152,23000,1,2
1500000,25,83,24000,4,1
1850000,22,72,12000,3,1
13500,17,148,16000,2,0
1700000,18,1,24000,4,1
1010000,8,64,17000,3,3
1315000,16,53,31500,4,1
1500000,28,28,16000,4,1
3230000,8,43,62000,4,2
13500,16,120,21000,3,0
13500,28,106,13000,1,0
1054000,5,109,21400,0,3
625000,5,109,15000,0,3
13500,27,142,24000,0,0
545000,10,138,21000,3,3
3000000,7,52,10000,3,2
630000,27,142,24000,0,3
13500,7,116,60000,1,0
698000,20,15,24000,2,3
480000,3,105,12000,1,3
675000,18,96,16000,3,3
13500,21,150,20000,2,0
1300000,0,141,23000,1,1
1010000,26,65,26000,3,3
1202000,20,21,36200,1,1
1370000,25,130,25000,2,1
550000,20,21,18000,1,3
1000000,7,31,38000,3,3
935500,2,4,69500,4,3
790000,5,89,42000,2,3
1035000,9,40,43500,1,3
3200000,27,142,36000,0,2
817000,0,141,28000,1,3
495000,8,47,20000,2,3
960000,14,84,22000,4,3
621000,8,62,14000,2,3
594000,5,29,41000,4,3
13500,11,76,16000,0,0
1030000,7,115,39000,0,3
1001000,28,81,38100,2,3
1280000,10,138,20000,3,1
1300000,7,52,19000,3,1
725000,7,52,27000,3,3
13500,26,104,49000,3,0
13500,0,78,45000,2,0
710500,12,121,20500,2,3
855000,9,12,19000,4,3
2020000,29,122,36000,4,1
3923000,1,8,27300,0,2
1080000,25,130,36000,2,3
1450000,2,4,16000,4,1
13500,5,45,46000,3,0
561200,24,0,23200,4,3
2250000,21,102,27000,3,2
13500,13,38,36000,4,0
13500,4,34,75000,1,0
13500,29,123,20000,0,0
857000,22,63,43000,0,3
13500,27,136,27000,2,0
1305000,5,109,16500,3,1
1350000,0,141,14000,1,1
1905000,7,79,31500,4,1
3300000,5,109,16000,3,2
2251000,28,28,16100,4,2
13500,15,145,18000,1,0
13500,8,61,22000,1,0
780000,27,112,22000,1,3
1190000,17,46,22000,1,1
1170000,15,145,17000,1,1
660000,25,83,51000,4,3
920000,14,68,25000,1,3
1115000,9,27,39500,3,1
550000,15,42,20000,2,3
145000,20,137,14000,4,0
905000,28,106,9000,1,3
13500,19,66,12000,1,0
860000,8,151,31000,4,3
953000,19,108,31000,3,3
735000,21,102,29000,3,3
13500,7,149,31000,3,0
820000,7,149,41000,3,3
13500,18,97,29000,0,0
13500,26,65,22000,0,0
13500,4,58,38000,4,0
13500,6,2,16000,3,0
600000,20,15,71000,2,3
622000,24,0,26000,4,3
721000,5,109,16000,0,3
1250000,11,76,22000,0,1
1410000,8,59,15000,2,1
13500,16,129,71000,1,0
1620000,28,28,17000,4,1
13500,25,125,61000,0,0
2400000,7,31,23000,0,2
2160000,9,12,21000,4,1
2205000,8,143,22500,3,2
1265000,5,93,19500,2,1
13500,27,30,31000,1,0
13500,17,131,61000,4,0
2000000,15,145,26000,1,1
1750000,5,45,26000,3,1
1171000,9,12,43100,4,1
1060000,21,110,27000,1,3
996000,27,112,28000,1,3
617500,5,95,44500,1,3
817000,9,27,31000,3,3
575000,15,101,19000,4,3
13500,19,66,26000,1,0
550000,2,7,62000,3,3
790000,17,148,14000,2,3
1100000,18,1,18000,4,1
947000,16,53,31000,4,3
13500,0,113,17000,3,0
500000,28,81,16000,2,3
865000,5,109,22000,3,3
950000,27,87,21000,3,3
2150500,25,125,61050,0,1
605000,14,84,69000,4,3
13500,16,127,17000,0,0
386000,13,38,36000,4,0
1300000,8,64,17000,0,1
725000,3,119,19000,2,3
2180000,18,97,29000,0,1
1052500,16,127,26250,0,3
510000,5,93,13000,2,3
1925000,28,28,16500,4,1
890000,28,81,24000,2,3
1500000,2,3,22000,1,1
950000,5,35,20000,3,3
1450000,6,82,21000,1,1
2614000,16,120,39400,3,2
1825000,5,91,82500,3,1
2550000,6,2,16000,3,2
13500,16,129,71000,1,0
1570000,14,86,54000,3,1
13500,8,47,29000,2,0
13500,20,15,24000,2,0
3250000,21,150,22000,2,2
13500,5,109,42000,3,0
1750000,19,108,16000,3,1
1150000,9,103,54000,2,1
13500,6,82,26000,1,0
13500,5,89,42000,2,0
645000,28,81,69000,2,3
13500,8,99,22000,1,0
750000,29,124,21000,4,3
635000,6,133,21000,4,3
550000,29,123,24000,0,3
700000,16,23,17000,1,3
860000,20,137,60000,4,3
1000000,21,102,27000,3,3
1250000,9,12,21000,4,1
1280000,4,57,29000,2,1
615000,28,81,22000,2,3
314000,7,139,37000,1,0
1341000,10,138,13100,3,1
700000,7,52,24000,3,3
13500,7,117,22000,2,0
466000,19,66,53000,1,3
740000,29,122,22000,4,3
812000,9,40,25000,1,3
766000,20,21,26000,1,3
825000,8,62,38000,2,3
1131000,22,140,43100,4,1
1064000,28,106,13400,1,3
610000,8,62,13000,2,3
1210000,2,4,16001,4,1
13500,5,95,20001,1,0
13500,6,2,26001,3,0
434000,4,57,13001,2,3
13500,21,150,20001,2,0
769000,19,108,21000,0,3
2800000,17,74,19000,3,2
13500,8,47,29000,2,0
345000,20,48,46000,4,0
13500,6,41,12000,0,0
910000,3,88,20000,4,3
401500,17,74,9500,3,3
13500,13,73,15000,3,0
760000,18,51,19000,1,3
13500,3,119,19000,2,0
13500,8,64,49000,0,0
13500,25,125,33000,0,0
550000,4,57,60000,2,3
520000,8,151,19000,4,3
1300000,22,140,18000,4,1
1010000,1,9,15000,3,3
312000,6,133,12000,4,0
1010000,4,58,28000,4,3
13500,13,152,13000,1,0
763000,0,141,16000,1,3
1100000,6,2,22000,3,1
687000,13,73,19000,3,3
680000,27,30,29000,1,3
755000,29,124,25000,4,3
1100000,14,84,54000,4,1
481000,5,29,24000,4,3
918000,14,84,22000,4,3
1523500,7,117,22350,2,1
1575000,9,40,43500,1,1
1505000,16,127,26500,3,1
13500,0,141,28000,1,0
920000,8,47,20000,2,3
1572000,14,84,22200,4,1
13500,8,62,14000,2,0
13500,5,29,41000,4,0
13500,28,106,9000,1,0
13500,21,22,39000,0,0
609000,5,93,19000,2,3
830000,16,23,12000,1,3
470000,21,22,22000,0,3
895000,7,116,60000,1,3
720000,5,109,22000,0,3
653000,24,0,26001,4,3
13500,21,110,71001,1,0
13500,5,91,41001,3,0
640000,3,88,20001,4,3
13500,1,9,24001,3,0
820000,9,27,31001,3,3
1250000,6,82,20001,1,1
13500,18,51,21000,1,0
13500,9,27,12000,3,0
805000,28,69,20000,3,3
470000,17,46,33000,1,3
1950000,19,108,22000,0,1
630000,20,137,60000,4,3
580000,8,60,10000,3,3
968000,16,129,33000,1,3
1580000,7,149,26000,3,1
1065000,3,119,38500,2,3
795000,18,96,16000,3,3
700000,26,65,23000,0,3
2361000,19,111,38100,3,2
1900000,4,34,28000,1,1
1500000,16,127,26000,3,1
1400000,6,41,28000,3,1
13500,4,34,75000,1,0
1750000,28,18,21000,3,1
1850000,7,149,41000,3,1
13500,26,65,22000,3,0
1480000,25,125,33000,3,1
1400000,4,58,38000,4,1
2130000,6,2,16000,3,1
1185000,22,75,69500,2,1
13500,8,151,17000,4,0
500000,6,2,26000,3,3
795000,6,41,18000,0,3
13500,3,105,12000,1,0
571000,18,96,16000,3,3
13500,21,150,20000,2,0
13500,0,141,23000,1,0
13500,16,127,38000,0,0
1335000,25,85,18501,1,1
1900000,19,66,53001,1,1
810000,18,55,27001,1,3
13500,7,115,19001,1,0
1090000,13,152,19001,1,3
13500,29,123,32001,1,0
1130000,20,21,36001,1,1
1145000,0,113,17501,3,1
657000,21,150,75000,2,3
13500,18,1,19000,4,0
860000,4,57,31000,2,3
532000,9,40,45000,1,3
960000,6,133,46000,4,3
745500,27,36,31500,3,3
13500,21,22,22000,0,0
630000,7,52,27000,3,3
580000,9,103,27000,2,3
13500,9,27,22000,3,0
13500,7,116,12000,1,0
2300000,6,82,21000,1,2
1840000,1,9,27000,3,1
920000,18,1,39000,4,3
1550000,9,12,14000,4,1
280000,19,108,16000,0,0
654000,27,142,36000,0,3
13500,4,58,26000,4,0
500000,17,131,61000,4,3
1050000,20,15,71000,2,3
3690000,24,0,26000,4,2
709000,27,87,21000,3,3
13500,3,37,17001,3,0
13500,14,84,69001,4,0
1740000,5,109,22001,3,1
13500,9,103,27001,2,0
2575000,7,115,45501,3,2
1388800,6,133,26881,4,1
1702000,26,65,57201,3,1
760000,20,21,36000,1,3
2100000,25,130,25000,2,1
13500,20,21,18000,1,0
732500,18,97,45500,0,3
767000,2,4,69000,4,3
795000,21,102,27000,3,3
1315000,13,38,36500,4,1
830000,20,137,14000,4,3
13500,28,106,9000,1,0
940000,19,66,12000,1,3
13500,1,9,24000,3,0
13500,27,136,27000,2,0
763000,16,120,21000,3,3
13500,8,61,18001,1,0
903000,25,83,45001,4,3
1000000,7,52,22001,3,3
13500,18,51,18001,1,0
1742000,7,17,22201,2,1
865000,4,58,28000,4,3
485000,6,133,26000,4,3
450000,6,2,26000,3,3
853000,7,117,22000,2,3
704000,8,60,10000,3,3
13500,28,106,12000,1,0
508000,3,119,46000,2,3
573000,21,150,75000,2,3
800000,10,56,22000,4,3
811000,29,123,26000,0,3
1236000,25,85,18600,1,1
328000,17,148,14000,2,0
561000,14,86,54000,3,3
13500,5,35,20000,3,0
1225000,6,41,42500,0,1
1237000,28,69,28700,3,1
740000,17,74,19000,3,3
1120000,20,80,37000,3,1
1151000,28,106,21100,1,1
13500,21,22,22000,0,0
760000,27,16,18000,4,3
1170000,29,124,21000,4,1
1800000,10,11,18001,1,1
3300000,4,57,31001,2,2
2910000,27,87,33001,3,2
1400000,9,12,21001,4,1
860000,27,5,25001,4,3
13500,18,97,45001,3,0
1670000,22,19,36001,1,1
1500000,16,23,12001,1,1
2200000,2,3,21001,1,2
1150000,16,23,17001,1,1
1350000,16,90,41001,3,1
2070000,1,9,14001,3,1
1300000,20,48,41001,4,1
2190000,5,45,45001,3,1
1085000,8,151,31500,4,3
1080000,16,127,26000,0,3
13500,21,102,29000,3,0
807500,7,149,31500,3,3
4100000,2,7,62000,3,2
4600000,17,148,14000,2,2
13500,18,1,18000,4,0
380000,16,53,31000,4,0
13500,0,113,17000,3,0
1430000,28,81,16000,2,1
2585000,23,33,22500,0,2
400000,7,117,22000,2,3
13500,19,66,53000,1,0
13500,29,122,22000,4,0
765000,4,34,28000,1,3
1278000,2,3,9800,1,1
13500,28,81,19000,2,0
590000,7,17,22000,2,3
13500,9,107,22000,1,0
1000000,5,109,42000,1,3
590000,9,40,43000,1,3
1030000,9,27,22000,3,3
1136000,3,105,45600,1,1
635000,4,58,34000,4,3
782000,13,152,19000,1,3
1061000,29,122,42100,4,3
13500,16,127,26000,1,0
1155000,6,82,51500,1,1
1140000,6,82,20000,1,1
1500000,1,8,12000,0,1
341500,22,72,19500,3,0
470000,28,28,17000,4,3
786000,7,31,23000,0,3
1111500,21,150,20150,2,1
868000,4,57,29000,2,3
1214000,16,25,29400,3,1
1045000,27,36,45500,3,3
622000,18,1,24000,4,3
826000,21,150,22000,2,3
1265000,22,75,19500,2,1
604000,9,12,43000,4,3
655000,5,93,12000,2,3
603000,8,64,17000,0,3
535000,16,120,85000,3,3
598000,5,109,16000,0,3
1361000,7,52,27100,3,1
712500,1,8,12500,0,3
745000,27,44,22000,2,3
900000,6,41,46000,0,3
1400000,19,108,31000,0,1
13500,29,122,17000,4,0
13500,20,48,41000,4,0
1100000,23,32,32000,2,1
1400000,8,118,18000,0,1
13500,21,102,29000,3,0
13500,5,91,16000,0,0
1700000,5,77,22000,1,1
1750000,28,28,25000,4,1
980000,7,49,12000,4,3
1230000,6,2,26000,3,1
1730000,9,40,25000,1,1
600000,20,21,26000,1,3
600000,8,62,38000,2,3
1300000,22,140,43000,4,1
650000,28,81,22000,2,3
13500,22,75,42000,2,0
1286000,28,81,69600,2,1
885000,19,153,26000,2,3
850000,28,28,25000,4,3
740000,17,131,26000,4,3
13500,12,121,21000,2,0
13500,20,13,17000,0,0
13500,14,84,27000,4,0
365000,5,89,42000,2,0
1191000,11,76,22100,0,1
13500,13,152,13000,1,0
13500,8,61,42000,1,0
2600000,19,108,21000,3,2
1950000,16,90,25000,3,1
13500,6,41,42001,3,0
1750000,6,133,19001,4,1
1636000,5,95,26601,1,1
2000000,21,150,20001,2,1
1480000,24,6,28001,1,1
13500,9,40,43001,1,0
991000,28,106,13000,1,3
1000000,8,62,13000,2,3
13500,2,4,16000,4,0
13500,5,95,20000,1,0
650000,6,2,26000,3,3
606000,4,57,13000,2,3
565000,21,150,20000,2,3
13500,24,0,26000,4,0
940000,21,110,71000,1,3
1160000,8,118,61000,1,1
13500,19,111,32000,3,0
1400000,22,72,31000,3,1
470000,13,152,13000,1,3
13500,8,143,69000,3,0
13500,2,4,21001,4,0
13500,18,51,18001,1,0
1725000,17,148,28501,2,1
1260000,20,21,26001,1,1
570000,28,106,20000,1,3
453000,0,141,28000,1,3
335000,17,46,28000,1,0
280000,2,3,19000,1,0
955000,22,75,69000,2,3
13500,5,91,82000,0,0
1160000,7,115,19000,0,1
380000,17,46,26000,1,0
1900000,4,58,34000,4,1
440000,2,4,18000,4,3
13500,8,99,22000,1,0
567000,16,53,15000,4,3
862000,6,144,42000,4,3
13500,29,24,24000,1,0
820000,14,67,51000,2,3
1350000,8,60,22000,3,1
925000,21,22,39000,0,3
676000,6,41,12000,0,3
3000000,2,7,25001,3,2
1818000,20,137,12801,4,1
13500,14,84,39001,4,0
2170000,4,57,60000,2,1
1310000,27,112,27000,1,1
13500,17,148,36000,2,0
2525000,12,121,20500,2,2
13500,16,128,17000,2,0
3360000,18,1,39000,4,2
1845000,2,7,31500,3,1
1620000,5,91,41000,3,1
1420000,6,2,22000,3,1
1903000,28,106,27300,1,1
2255000,23,33,22501,0,2
13500,3,88,20000,4,0
13500,1,9,24000,3,0
480000,9,27,31000,3,3
730000,6,82,20000,1,3
512000,25,85,18000,1,3
13500,19,66,53000,1,0
2440000,5,109,15001,0,2
331000,26,65,22000,0,0
865000,13,152,19000,1,3
676000,6,41,19000,0,3
245000,20,21,36000,1,0
750000,0,113,17000,3,3
13500,6,82,20001,1,0
13500,5,45,35001,3,0
13500,7,115,45001,1,0
920000,15,101,19001,4,3
13500,27,87,33001,3,0
13500,29,24,12001,1,0
841000,14,68,25001,1,3
537500,5,45,45501,3,3
13500,19,92,22000,4,0
13500,20,15,71000,2,0
13500,22,140,43000,4,0
1130000,14,84,39000,4,1
664000,20,48,15000,4,3
800000,20,80,39000,3,3
1090000,22,140,18000,4,3
1095000,27,142,53500,0,3
13500,23,20,24000,3,0
13500,5,109,25000,0,0
631000,9,27,31000,3,3
13500,1,9,13000,3,0
327500,6,82,17500,1,0
13500,20,48,15000,4,0
13500,5,93,31000,2,0
982500,0,113,34500,3,3
750000,18,97,53000,0,3
1042000,29,24,17200,1,3
1071500,25,83,51150,4,3
750000,17,100,29000,2,3
13500,16,90,18000,0,0
1100000,14,84,69000,4,1
360000,19,108,21000,0,0
810000,29,123,24000,0,3
1350000,18,97,42000,0,1
1120000,12,121,21000,2,1
885000,6,133,21000,4,3
890000,19,153,31000,2,3
1550000,8,60,18000,3,1
1500000,2,3,19000,1,1
1585400,8,99,43540,1,1
13500,28,106,13000,1,0
1900000,4,57,17000,2,1
1712000,14,54,27200,3,1
1720000,29,122,36000,4,1
13500,15,101,19000,4,0
1670000,19,66,18000,1,1
1350000,8,43,62000,4,1
13500,16,120,39000,3,0
2086000,8,118,18600,3,1
632000,21,150,75000,2,3
905000,1,9,24000,3,3
13500,27,136,27000,2,0
510000,16,120,21000,3,3
13500,8,61,18000,1,0
2505000,25,83,45500,4,2
1785000,7,52,22500,3,1
13500,18,51,18000,1,0
13500,7,17,22000,2,0
598000,1,9,25000,3,3
1120000,7,149,31000,3,1
870000,22,19,11000,1,3
13500,6,41,18000,1,0
680000,3,37,17000,1,3
670000,5,77,21000,1,3
482500,12,121,20500,2,3
825000,19,92,54000,4,3
725000,22,140,43000,4,3
1230000,15,145,18000,1,1
1005000,18,70,36500,2,3
911000,18,96,16000,3,3
1190000,28,69,25000,3,1
2050000,22,75,69000,2,1
13500,19,66,53000,1,0
1680000,5,77,22000,1,1
280000,25,85,18000,1,0
310000,20,137,14000,4,0
1504000,17,46,22400,1,1
850000,16,128,17000,2,3
1400000,7,52,27000,3,1
1241000,27,112,22100,1,1
1125000,21,110,39500,1,1
1171000,8,59,12100,2,1
13500,2,3,22000,1,0
2270000,25,83,45000,4,2
1875000,19,92,22500,4,1
1675000,5,45,46500,3,1
1680000,27,112,22000,1,1
13500,27,142,82000,3,0
1800000,21,110,15000,1,1
1540000,27,30,31000,1,1
1550000,3,105,23000,1,1
13500,8,47,29000,2,0
4000000,16,23,17000,1,2
930000,5,91,41000,0,3
2900000,7,149,26000,3,2
666000,5,91,41000,0,3
2205000,27,44,41501,2,2
13500,9,27,12001,3,0
13500,27,44,22001,2,0
1580000,4,58,28000,4,1
1620000,6,133,26000,4,1
505000,4,34,28000,1,3
645000,2,3,9000,1,3
1300000,28,81,19000,2,1
13500,7,17,22000,2,0
745000,5,109,25000,0,3
13500,5,109,21001,0,0
13500,9,40,43000,1,0
1530000,9,27,22000,3,1
1381000,3,105,45100,1,1
1225000,4,58,34500,4,1
1375000,13,152,19500,1,1
705000,29,122,42000,4,3
1250000,20,48,41000,4,1
13500,5,109,22000,1,0
13500,2,3,22000,1,0
1008000,8,99,43800,1,3
800000,5,35,20000,3,3
599000,6,2,16000,3,3
860000,29,122,26000,4,3
990000,8,61,18000,1,3
451000,27,136,12000,2,3
635000,1,9,27000,3,3
1020000,16,53,31000,4,3
967000,11,76,15000,1,3
1025000,14,84,27500,4,3
700000,8,47,29000,2,3
1472000,24,0,69200,4,1
13500,29,122,17000,4,0
454000,28,106,13000,1,3
635000,7,149,23000,3,3
1005000,13,152,13500,1,3
390000,26,65,23000,0,3
13500,20,137,60000,4,0
13500,25,126,11000,3,0
1360000,22,72,31000,3,1
950000,16,120,18000,3,3
492000,7,115,20000,0,3
425000,9,107,26000,0,3
730000,2,7,16000,3,3
805000,10,138,21000,3,3
1350000,20,80,45000,3,1
1460000,2,3,19000,1,1
550000,12,121,45000,2,3
13500,3,119,19000,2,0
840000,28,28,16000,4,3
1065000,20,15,34500,2,3
880000,0,113,34000,3,3
977500,25,83,45500,4,3
755000,19,66,12000,1,3
1140000,11,76,31000,0,1
861000,8,143,12000,3,3
13500,5,93,31000,2,0
810000,8,61,42000,1,3
580000,7,17,16000,2,3
13500,18,55,27000,0,0
415000,7,115,19000,0,3
1389000,21,110,71900,1,1
685000,25,85,13000,1,3
13500,28,69,25000,3,0
1900000,21,102,22000,3,1
13500,13,152,19000,1,0
890000,18,97,12000,0,3
760000,6,82,51000,1,3
630000,28,81,22000,2,3
740000,22,75,42000,2,3
745000,28,81,69000,2,3
13500,19,153,26000,2,0
842500,7,115,21500,0,3
13500,2,7,16000,3,0
1130000,2,3,19000,1,1
835000,16,129,71000,1,3
1075000,20,21,15500,1,3
845000,1,9,42000,3,3
13500,7,17,39000,2,0
600000,22,72,26000,3,3
510000,7,116,15000,1,3
13500,17,98,21000,0,0
13500,28,69,25000,3,0
13500,6,41,18000,0,0
855000,27,30,29000,1,3
1232500,3,37,17250,0,1
1310000,28,106,31000,1,1
1255000,9,40,43500,1,1
550000,3,105,62000,1,3
543000,14,86,15000,3,3
1950000,24,0,23000,4,1
1210000,17,98,21000,0,1
660000,25,85,18000,1,3
547000,0,141,14000,1,3
1335000,21,102,27500,3,1
13500,14,84,18000,4,0
1600000,21,150,75000,2,1
1830000,21,110,71000,1,1
13500,25,125,61000,1,0
1900000,18,51,21000,1,1
13500,16,128,19000,2,0
13500,5,89,12000,2,0
13500,27,30,29000,1,0
1650000,22,75,42000,2,1
1500000,13,73,19000,3,1
13500,27,36,14000,3,0
735000,0,113,24000,3,3
13500,1,10,44000,2,0
1400000,19,111,32000,3,1
2900000,22,72,31000,3,2
13500,13,152,13000,1,0
533000,8,143,69000,3,3
390000,2,4,21000,4,3
555000,18,51,18000,1,3
695000,17,148,28000,2,3
575000,20,21,26000,1,3
13500,6,82,20000,1,0
13500,5,45,35000,3,0
585000,19,108,75000,0,3
13500,15,101,19000,4,0
1256000,27,87,33600,3,1
870000,29,24,12000,1,3
1461000,7,31,23100,1,1
605000,19,153,26000,2,3
13500,0,141,23000,1,0
1150000,14,84,13000,4,1
630000,18,1,19000,4,3
515000,1,8,27000,1,3
13500,27,136,12000,2,0
13500,27,36,25000,3,0
770000,28,81,69000,2,3
472000,27,30,34000,1,3
901000,17,46,33000,1,3
642000,28,81,45000,2,3
605000,2,7,31000,3,3
13500,16,127,26001,1,0
13500,15,101,19000,4,0
1450000,12,121,45000,2,1
1060000,3,105,62000,1,3
970000,8,43,19000,4,3
711000,21,150,12000,2,3
13500,5,109,22000,0,0
665000,2,4,21000,4,3
750000,5,93,31000,2,3
1200000,11,76,15000,0,1
13500,7,79,11000,4,0
13500,19,66,20000,1,0
800000,8,99,25000,1,3
2400000,2,3,19000,1,2
2400000,28,81,24000,2,2
680000,28,81,22000,2,3
568000,28,81,22000,2,3
680000,14,84,69000,4,3
350000,1,9,13000,3,0
13500,14,86,22000,3,0
580000,2,7,21000,3,3
970000,21,102,29000,3,3
1100000,8,151,31000,4,1
485000,20,137,34000,4,3
1195000,28,69,20500,3,1
1155000,28,28,17500,4,1
755000,21,22,39000,0,3
496000,21,22,22000,0,3
555000,7,115,45000,0,3
13500,4,57,31000,2,0
790000,14,68,25000,1,3
687000,6,144,17001,4,3
2668000,10,11,18800,1,2
13500,26,104,19000,3,0
1040000,16,128,46000,2,3
13500,8,62,22000,2,0
13500,6,2,26000,3,0
1520000,21,102,27000,3,1
13500,5,95,44000,1,0
1250000,15,101,19000,4,1
1900000,18,97,53000,1,1
13500,20,80,45000,3,0
2006000,22,19,20600,1,1
1875000,8,151,19500,4,1
13500,13,38,14000,4,0
1530000,28,106,12000,1,1
13500,23,33,26000,1,0
1425000,6,2,22500,3,1
940000,7,115,57000,1,3
1700000,16,23,15000,1,1
1300000,17,131,39000,4,1
13500,20,137,25000,4,0
13500,23,33,22000,1,0
1760000,14,68,12000,1,1
13500,27,44,14000,2,0
2300000,28,106,27000,1,2
1300000,8,60,41001,3,1
820000,5,45,45000,3,3
1050000,19,92,22000,4,3
13500,20,15,71000,2,0
734000,22,140,43000,4,3
710000,14,84,39000,4,3
705000,20,48,15000,4,3
570000,1,9,25000,3,3
13500,7,149,31000,3,0
13500,22,19,11000,1,0
741250,8,64,24250,0,3
2020000,5,109,16000,0,1
13500,5,77,21000,1,0
660000,12,121,20000,2,3
13500,19,92,54000,4,0
500000,22,140,43000,4,3
560000,20,48,41000,4,3
13500,5,109,16000,0,0
13500,2,3,22000,1,0
